id,client_id,variation
1518,8671775,Control
1519,938268,Test
1520,3272906,Test
1521,8486603,Control
1522,4187527,Control
1523,8150031,Test
1524,356783,Control
1525,6796179,Control
1526,8876038,Test
1527,1341612,Test
1528,5156080,Test
1529,4135832,Test
1530,1636131,Control
1531,9618925,Control
1532,6399218,Test
1533,6199688,Control
1534,6462925,Test
1535,6340179,Control
1536,4649676,Test
1537,6343693,Control
1538,7538120,Control
1539,148037,Control
1540,50325,Test
1541,7852915,Control
1542,1941272,Test
1543,963164,Control
1544,3592062,Control
1545,7777790,Test
1546,7259206,Test
1547,6292773,Control
1548,6949668,Control
1549,108419,Test
1550,8866432,Test
1551,7430457,Test
1552,7059321,Control
1553,115839,Test
1554,6139333,Test
1555,5609004,Control
1556,4564948,Test
1557,4108261,Test
1558,4296623,Control
1559,2387182,Control
1560,3382714,Control
1561,4366790,Test
1562,6928355,Test
1563,5489642,Test
1564,5457087,Test
1565,5793876,Test
1566,9772972,Control
1567,4752282,Control
1568,5807085,Test
1569,2482224,Control
1570,8115079,Control
1571,3103157,Test
1572,1666696,Test
1573,6571686,Control
1574,4391047,Control
1575,2952896,Test
1576,4350833,Control
1577,8166616,Control
1578,4540109,Test
1579,5636190,Test
1580,3556889,Test
1581,7136865,Control
1582,3766006,Test
1583,2090574,Test
1584,3128635,Test
1585,6198147,Test
1586,9160341,Test
1587,9409908,Control
1588,5642208,Test
1589,8985316,Control
1590,5777036,Control
1591,3394078,Test
1592,5261313,Control
1593,8818002,Test
1594,5241981,Test
1595,6255565,Control
1596,7349912,Test
1597,1425912,Test
1598,6253802,Control
1599,3343218,Test
1600,5968033,Control
1601,8585073,Test
1602,144773,Control
1603,4726935,Test
1604,1770552,Control
1605,3407812,Test
1606,4852240,Control
1607,5625895,Control
1608,6581703,Control
1609,4862941,Test
1610,6576742,Test
1611,6808577,Test
1612,1216772,Test
1613,7044580,Control
1614,7301619,Test
1615,8002672,Control
1616,6255724,Test
1617,4646433,Control
1618,9816717,Control
1619,2478628,Test
1620,1605677,Test
1621,5598911,Control
1622,9938104,Test
1623,8498591,Control
1624,7385999,Control
1625,5757723,Control
1626,4992306,Control
1627,1181777,Control
1628,204361,Control
1629,4972552,Control
1630,5021259,Control
1631,3089372,Test
1632,2411318,Control
1633,267299,Control
1634,3756516,Test
1635,3177299,Test
1636,1667795,Control
1637,2626569,Test
1638,4077197,Test
1639,7691865,Test
1640,1830511,Control
1641,4916553,Test
1642,7511654,Control
1643,4834299,Test
1644,1462470,Test
1645,9424502,Control
1646,1194408,Control
1647,3192339,Test
1648,3710720,Control
1649,5588167,Test
1650,612481,Control
1651,1316402,Test
1652,428188,Control
1653,1912082,Test
1654,4070915,Test
1655,5469096,Control
1656,5037795,Control
1657,8548477,Test
1658,1759261,Control
1659,640995,Test
1660,673672,Control
1661,9575330,Test
1662,5004515,Test
1663,3698628,Control
1664,9787741,Control
1665,1300224,Test
1666,6765138,Test
1667,6217298,Test
1668,1032721,Control
1669,4453547,Control
1670,1423754,Test
1671,7013769,Control
1672,1707115,Test
1673,86616,Control
1674,8514305,Control
1675,3077416,Control
1676,8140196,Test
1677,7803457,Control
1678,4803107,Test
1679,9041483,Control
1680,4373203,Control
1681,7470426,Control
1682,1051377,Control
1683,9198825,Control
1684,9709954,Control
1685,4623321,Test
1686,6126502,Control
1687,3064729,Test
1688,5838845,Test
1689,6340382,Test
1690,2521236,Test
1691,714189,Test
1692,8296896,Test
1693,7054527,Control
1694,5742957,Test
1695,8767041,Control
1696,1456682,Test
1697,9087617,Test
1698,9670804,Test
1699,3034096,Test
1700,1715882,Test
1701,3766933,Control
1702,6365047,Test
1703,7983890,Test
1704,2785646,Test
1705,3530964,Test
1706,7582587,Control
1707,822741,Control
1708,4071532,Test
1709,6643288,Test
1710,9513978,Test
1711,7408332,Test
1712,8430663,Test
1713,7991318,Control
1714,5316428,Control
1715,9100219,Control
1716,4674528,Control
1717,228868,Test
1718,3927920,Control
1719,8635406,Control
1720,7226525,Test
1721,4777945,Control
1722,5366824,Test
1723,7451853,Control
1724,7182819,Control
1725,3313315,Test
1726,151897,Test
1727,3385688,Control
1728,3121872,Test
1729,6158691,Test
1730,8241833,Test
1731,356363,Control
1732,4337771,Test
1733,9723734,Test
1734,3640838,Control
1735,2048347,Test
1736,882187,Control
1737,9031350,Control
1738,9481495,Control
1739,6060172,Test
1740,626263,Test
1741,4652540,Test
1742,5844424,Control
1743,6906248,Test
1744,17170,Test
1745,3818866,Test
1746,9907037,Control
1747,2794902,Control
1748,556488,Test
1749,8959138,Test
1750,9244149,Control
1751,8881398,Control
1752,2009543,Test
1753,8622758,Test
1754,8537506,Test
1755,2545621,Control
1756,8170103,Test
1757,4275169,Test
1758,607427,Control
1759,2700187,Control
1760,1810029,Control
1761,1607366,Test
1762,6226635,Control
1763,9750214,Control
1764,1459001,Control
1765,4045514,Test
1766,7344392,Test
1767,1311966,Test
1768,2477549,Control
1769,7512804,Control
1770,2979920,Test
1771,3831166,Control
1772,8586276,Control
1773,1204758,Test
1774,1187904,Test
1775,4028430,Control
1776,5830053,Test
1777,9010076,Control
1778,4715889,Test
1779,6444330,Control
1780,3788589,Control
1781,151250,Test
1782,2466669,Control
1783,3250807,Control
1784,2549128,Control
1785,8431740,Test
1786,6873514,Test
1787,5862154,Test
1788,3562647,Test
1789,7399603,Test
1790,7226122,Test
1791,5177112,Test
1792,6028020,Control
1793,1986539,Control
1794,7428656,Test
1795,5865838,Control
1796,7053382,Test
1797,3810215,Test
1798,8621093,Test
1799,458225,Test
1800,8528827,Test
1801,8875616,Control
1802,242922,Control
1803,9362131,Test
1804,716476,Test
1805,7590603,Control
1806,2287580,Control
1807,3923067,Control
1808,5412643,Control
1809,6822246,Control
1810,6912802,Test
1811,4370671,Test
1812,4514170,Test
1813,7686541,Control
1814,1892368,Control
1815,6149800,Control
1816,9518630,Test
1817,7642645,Test
1818,6983917,Control
1819,1726128,Test
1820,4411115,Test
1821,9996404,Control
1822,4319645,Test
1823,2551688,Test
1824,480944,Control
1825,8950912,Test
1826,4701960,Control
1827,3154922,Control
1828,9434878,Test
1829,3835844,Test
1830,6255392,Test
1831,819286,Test
1832,2406154,Test
1833,3173824,Control
1834,1176152,Control
1835,7277156,Control
1836,5025952,Test
1837,1675926,Control
1838,591482,Control
1839,7913751,Test
1840,5341221,Control
1841,657899,Test
1842,3069127,Control
1843,4682874,Test
1844,9002320,Control
1845,7208080,Test
1846,6090669,Test
1847,3387213,Control
1848,443921,Test
1849,6630494,Control
1850,1287625,Test
1851,5570866,Control
1852,4582892,Control
1853,1790963,Test
1854,8876250,Control
1855,6229944,Test
1856,6075274,Test
1857,861868,Control
1858,36432,Test
1859,3185304,Test
1860,6574408,Test
1861,7816330,Test
1862,301637,Test
1863,7749080,Test
1864,7139320,Test
1865,4701250,Control
1866,7055327,Test
1867,5040886,Test
1868,9937975,Control
1869,8055629,Control
1870,218903,Control
1871,2952186,Control
1872,7751717,Test
1873,1067325,Test
1874,1222857,Test
1875,3720127,Control
1876,1120859,Test
1877,2195967,Control
1878,4553704,Test
1879,1346930,Control
1880,4244465,Control
1881,5468324,Test
1882,1213731,Control
1883,761733,Control
1884,2914362,Test
1885,7783740,Control
1886,8087904,Control
1887,8752019,Test
1888,9645276,Test
1889,9710210,Test
1890,6770720,Control
1891,3362285,Control
1892,9171889,Test
1893,1787893,Control
1894,4045580,Test
1895,3518821,Test
1896,1161189,Test
1897,4787429,Test
1898,6499575,Control
1899,8605475,Control
1900,8482912,Control
1901,165765,Test
1902,5966661,Test
1903,7401406,Test
1904,1694251,Test
1905,7305468,Test
1906,3357999,Control
1907,2689307,Test
1908,9771204,Control
1909,5043454,Test
1910,623101,Control
1911,1430839,Control
1912,9928657,Control
1913,4351236,Test
1914,7732650,Control
1915,2580200,Control
1916,1896723,Test
1917,1325390,Test
1918,6642557,Test
1919,9045790,Control
1920,5326567,Test
1921,5294828,Test
1922,1020828,Test
1923,4579064,Test
1924,4765130,Test
1925,9506769,Test
1926,4832456,Test
1927,6885985,Control
1928,7926426,Control
1929,5890995,Control
1930,9945726,Test
1931,7266777,Control
1932,460505,Control
1933,6796201,Control
1934,1996689,Control
1935,5008443,Test
1936,5424144,Test
1937,8718073,Test
1938,5554678,Control
1939,4438069,Control
1940,3500934,Control
1941,5827480,Test
1942,2365141,Control
1943,6590646,Test
1944,435886,Test
1945,6862397,Control
1946,8942980,Control
1947,5114108,Control
1948,351093,Control
1949,126171,Control
1950,4918622,Test
1951,1631726,Test
1952,2791866,Control
1953,5758766,Test
1954,1453972,Test
1955,2255988,Test
1956,6888356,Control
1957,3704365,Test
1958,4924821,Test
1959,8635284,Test
1960,1356002,Control
1961,3806065,Control
1962,5007915,Control
1963,8755557,Test
1964,5194608,Control
1965,3466478,Control
1966,4561584,Control
1967,9577370,Control
1968,9478703,Test
1969,1410425,Control
1970,4514549,Test
1971,5749929,Control
1972,4702480,Control
1973,5411447,Test
1974,364039,Control
1975,9236931,Test
1976,2292643,Test
1977,9262125,Test
1978,179358,Test
1979,7559997,Test
1980,3830629,Control
1981,6374491,Test
1982,5925148,Test
1983,5971471,Control
1984,2466307,Control
1985,4570044,Test
1986,308060,Test
1987,3399237,Control
1988,5977906,Control
1989,918500,Control
1990,3412931,Test
1991,3647,Control
1992,2058971,Control
1993,619342,Control
1994,5430280,Control
1995,1225544,Control
1996,9403797,Control
1997,4481852,Test
1998,4282258,Control
1999,2559643,Control
2000,9375060,Test
2001,1332220,Control
2002,6768889,Control
2003,9381192,Test
2004,2747302,Control
2005,5204398,Control
2006,7114961,Test
2007,6351585,Control
2008,6758838,Test
2009,4787356,Test
2010,2142735,Test
2011,5105149,Control
2012,344514,Test
2013,5414090,Test
2014,2527557,Test
2015,5852774,Test
2016,1677568,Test
2017,6591498,Test
2018,4439782,Test
2019,5234643,Test
2020,303551,Test
2021,3788267,Test
2022,1279440,Control
2023,4866771,Test
2024,1512189,Test
2025,8593429,Test
2026,5742686,Control
2027,3798807,Control
2028,2335870,Test
2029,2689442,Control
2030,847857,Control
2031,2978756,Test
2032,637311,Test
2033,6382317,Control
2034,8794498,Test
2035,3174093,Test
2036,1676334,Test
2037,3710401,Test
2038,9237579,Test
2039,1609177,Test
2040,6292241,Test
2041,9206406,Test
2042,6807117,Test
2043,7825997,Control
2044,5092873,Test
2045,9245893,Control
2046,1499432,Test
2047,5612493,Control
2048,1650908,Control
2049,6615461,Control
2050,5342626,Test
2051,5487813,Test
2052,9331765,Control
2053,1140645,Test
2054,9568221,Control
2055,492655,Control
2056,9386056,Test
2057,694766,Control
2058,6873920,Test
2059,29595,Control
2060,8596397,Test
2061,3530321,Test
2062,7914595,Test
2063,6739923,Control
2064,2695688,Control
2065,517259,Control
2066,6706745,Test
2067,1058810,Test
2068,4275135,Control
2069,7606773,Test
2070,4723532,Control
2071,8258757,Test
2072,4829849,Control
2073,8815733,Test
2074,1901368,Control
2075,9345807,Test
2076,5433338,Control
2077,8627270,Test
2078,9866491,Test
2079,2652105,Control
2080,2802304,Test
2081,235342,Test
2082,6840926,Test
2083,1260052,Control
2084,5528233,Test
2085,5136874,Test
2086,4494333,Test
2087,5777346,Control
2088,5138453,Test
2089,7366477,Control
2090,9726561,Test
2091,3367240,Test
2092,848688,Test
2093,8165838,Test
2094,9626258,Test
2095,2854270,Test
2096,9189058,Control
2097,1550778,Test
2098,3016688,Test
2099,5291697,Test
2100,3307085,Test
2101,3233686,Control
2102,6125341,Control
2103,4757519,Test
2104,4991005,Test
2105,6213231,Control
2106,8486666,Control
2107,2629116,Control
2108,6435836,Control
2109,754331,Test
2110,6544888,Control
2111,3688173,Test
2112,4190539,Control
2113,9849562,Test
2114,3246449,Test
2115,3750841,Control
2116,5501459,Test
2117,3950663,Control
2118,2387654,Test
2119,3505821,Test
2120,3700826,Control
2121,6029258,Control
2122,740601,Test
2123,2020501,Control
2124,8677760,Test
2125,2637815,Test
2126,4589552,Control
2127,1919322,Test
2128,6986441,Test
2129,598498,Test
2130,3907538,Test
2131,9061056,Control
2132,4244422,Test
2133,8160451,Control
2134,3935774,Test
2135,2436537,Test
2136,9885646,Test
2137,3990290,Test
2138,2905387,Test
2139,3751050,Control
2140,7368906,Test
2141,4569203,Control
2142,6777869,Control
2143,3035258,Test
2144,8889840,Control
2145,3257971,Test
2146,7639568,Test
2147,3831678,Control
2148,7560060,Test
2149,5408776,Test
2150,529230,Test
2151,2820987,Control
2152,3885331,Control
2153,2983616,Test
2154,4925950,Test
2155,8362346,Test
2156,3741674,Test
2157,2253226,Test
2158,2493350,Control
2159,7463154,Control
2160,5470155,Test
2161,7820539,Test
2162,8370440,Test
2163,1239722,Control
2164,7122374,Control
2165,5149271,Control
2166,2111947,Test
2167,5145224,Control
2168,6727416,Control
2169,5800745,Control
2170,1939550,Control
2171,3307527,Control
2172,1545935,Test
2173,4476742,Control
2174,888529,Control
2175,4230817,Control
2176,1352216,Control
2177,8442245,Control
2178,8462687,Test
2179,8040332,Control
2180,43766,Control
2181,460912,Control
2182,7709844,Test
2183,1484467,Control
2184,8290239,Control
2185,8402909,Control
2186,1731140,Control
2187,9906255,Test
2188,6646483,Test
2189,618446,Test
2190,6189129,Test
2191,4054538,Control
2192,1146114,Control
2193,7080124,Control
2194,6155209,Test
2195,9004289,Control
2196,8159840,Control
2197,6246012,Test
2198,9890510,Test
2199,1672032,Control
2200,197374,Test
2201,7928596,Control
2202,6000156,Control
2203,9970264,Control
2204,2934958,Test
2205,7207966,Test
2206,4647580,Control
2207,7167518,Control
2208,168940,Control
2209,7390660,Control
2210,1119039,Test
2211,246922,Test
2212,4318210,Test
2213,2403493,Control
2214,1633376,Control
2215,136986,Control
2216,5316693,Test
2217,8829649,Control
2218,3398321,Control
2219,7091719,Test
2220,7132575,Test
2221,1949391,Test
2222,4519913,Control
2223,2549650,Test
2224,6609008,Test
2225,4063405,Control
2226,6232074,Control
2227,9937269,Control
2228,6047255,Control
2229,7337867,Control
2230,1113765,Control
2231,1361156,Control
2232,3673027,Test
2233,25766,Control
2234,193305,Test
2235,7054514,Test
2236,6707552,Control
2237,9597768,Test
2238,9132044,Test
2239,7484370,Control
2240,9237119,Test
2241,2337117,Test
2242,8603917,Test
2243,3812799,Test
2244,3641080,Test
2245,7539703,Control
2246,1285998,Test
2247,1664346,Test
2248,2888690,Control
2249,9080796,Test
2250,7910879,Test
2251,1965939,Test
2252,2189824,Test
2253,2191853,Test
2254,468552,Control
2255,6516253,Control
2256,2346970,Control
2257,9484395,Test
2258,4218473,Test
2259,8365988,Test
2260,9262676,Test
2261,892794,Control
2262,9118111,Control
2263,3701316,Control
2264,2282258,Test
2265,451019,Control
2266,1557790,Control
2267,8332895,Test
2268,465367,Control
2269,2129448,Control
2270,7146837,Test
2271,208722,Control
2272,5700388,Control
2273,8315431,Control
2274,1649221,Control
2275,5968386,Test
2276,3519727,Test
2277,6413727,Test
2278,2120119,Control
2279,6104189,Test
2280,1894800,Test
2281,5194510,Control
2282,3334550,Control
2283,4916223,Control
2284,4360034,Test
2285,6888629,Control
2286,861392,Control
2287,9586139,Test
2288,861316,Test
2289,1113707,Control
2290,3141257,Control
2291,8525803,Control
2292,6037374,Test
2293,6949770,Control
2294,7831354,Test
2295,347861,Test
2296,5662516,Test
2297,9053216,Test
2298,128983,Control
2299,6227816,Control
2300,3866893,Test
2301,9438773,Test
2302,2504179,Control
2303,4173645,Test
2304,376793,Test
2305,4740322,Control
2306,4834935,Test
2307,8492567,Test
2308,5302222,Test
2309,9337989,Test
2310,3662912,Control
2311,669111,Control
2312,3307754,Control
2313,9869697,Test
2314,9342924,Control
2315,8152115,Control
2316,3881207,Test
2317,5979866,Test
2318,9999832,Test
2319,8427304,Test
2320,4823816,Test
2321,9103512,Control
2322,6058024,Control
2323,8673902,Control
2324,3030826,Test
2325,1728834,Test
2326,6224380,Control
2327,5742352,Control
2328,6156362,Control
2329,1151722,Test
2330,1608769,Test
2331,3405360,Test
2332,9406349,Control
2333,2367390,Test
2334,1430624,Test
2335,6701737,Control
2336,3879152,Test
2337,6814823,Test
2338,8530901,Control
2339,3875578,Test
2340,3062036,Test
2341,8865699,Control
2342,945455,Test
2343,5548724,Control
2344,9110158,Test
2345,2813653,Control
2346,3527712,Test
2347,5638347,Control
2348,1703474,Test
2349,172858,Test
2350,6249518,Test
2351,1781226,Control
2352,6600012,Test
2353,9086639,Test
2354,4857475,Test
2355,7750591,Test
2356,35181,Test
2357,3879712,Test
2358,1581569,Test
2359,1221967,Control
2360,553313,Test
2361,9506863,Test
2362,3350550,Test
2363,1746534,Test
2364,5755171,Test
2365,7763229,Test
2366,4243629,Test
2367,9575481,Control
2368,94552,Test
2369,1169747,Test
2370,4934661,Test
2371,7663095,Control
2372,8553099,Control
2373,7968992,Control
2374,157852,Control
2375,27021,Control
2376,3443827,Control
2377,5763299,Control
2378,9289178,Control
2379,6997825,Control
2380,1894060,Test
2381,7646044,Test
2382,3202302,Test
2383,3504237,Test
2384,4941347,Test
2385,7019864,Control
2386,6433377,Control
2387,3608206,Control
2388,1633550,Test
2389,9902427,Test
2390,2395006,Control
2391,5938067,Test
2392,4945619,Test
2393,8331742,Control
2394,2395779,Control
2395,518097,Control
